Customer_ID,Gender,Age,City,Tenure_Months,Contract_Type,Plan_Type,Internet_Service,Payment_Method,Monthly_Charges,Total_Charges,Data_Usage_GB,Support_Calls,Late_Payments,Satisfaction_Score,Discount_Percent,Churn
CUST12361,Male,49,,8,Monthly,Standard,Fiber,UPI,1183.37,10203.32,151.0,0.0,1.0,7.0,0.0,Yes
CUST12362,Male,55,Pune,72,Monthly,Standard,Fiber,Credit Card,1284.5,73325.71,,2.0,0.0,9.0,20.0,No
CUST12363,Female,22,Hyderabad,29,Monthly,Basic,Fiber,Bank Transfer,814.84,24433.35,251.9,0.0,,10.0,,No
CUST12364,Female,64,Mumbai,12,Monthly,Basic,,Debit Card,539.74,5229.8,7.0,1.0,0.0,8.0,25.0,No
CUST12365,Male,39,Jaipur,45,Quarterly,Standard,,UPI,844.64,33428.46,5.5,3.0,0.0,6.0,15.0,No
CUST12366,Male,64,Chennai,20,Monthly,Basic,Fiber,UPI,795.34,13842.94,257.0,4.0,0.0,6.0,5.0,No
CUST12367,Female,51,Mumbai,18,Yearly,Basic,DSL,Bank Transfer,753.6,12279.29,103.4,4.0,1.0,5.0,10.0,No
CUST12368,,18,Mumbai,19,Quarterly,Standard,DSL,UPI,1059.26,,99.2,7.0,2.0,5.0,5.0,Yes
CUST12369,Female,43,Ahmedabad,20,Quarterly,Basic,Fiber,Cash,947.79,16750.79,147.7,1.0,1.0,5.0,10.0,No
CUST12370,Female,60,Bengaluru,20,Monthly,Premium,Fiber,UPI,1638.57,29989.02,103.3,,0.0,7.0,10.0,No
CUST12371,Female,27,Kochi,19,Yearly,Basic,Fiber,Debit Card,797.8,13482.03,140.7,2.0,0.0,8.0,10.0,No
CUST12372,Male,47,Bengaluru,14,Quarterly,Standard,DSL,Debit Card,1145.68,16759.95,107.2,1.0,2.0,8.0,0.0,No
CUST12373,Female,67,Ahmedabad,12,Yearly,Standard,DSL,Debit Card,1013.0,10475.23,117.1,1.0,0.0,8.0,10.0,No
CUST12374,Female,35,Delhi,23,Yearly,Standard,,Credit Card,801.61,15634.93,0.5,5.0,0.0,5.0,10.0,Yes
CUST12375,Male,34,Hyderabad,12,Monthly,Standard,DSL,Bank Transfer,1089.22,12697.69,98.8,3.0,2.0,5.0,0.0,No
CUST12376,Male,43,Jaipur,25,Monthly,Standard,DSL,Debit Card,1118.08,21250.72,77.7,2.0,2.0,6.0,25.0,No
CUST12377,Female,25,Hyderabad,44,Yearly,Premium,DSL,Bank Transfer,1412.23,62639.05,129.6,5.0,0.0,4.0,0.0,No
CUST12378,Female,64,Chennai,20,Yearly,Premium,DSL,UPI,1446.45,22665.0,102.2,0.0,0.0,8.0,20.0,No
CUST12379,Male,57,Bengaluru,23,Quarterly,Standard,Fiber,UPI,1272.89,26609.25,271.6,1.0,2.0,9.0,10.0,No
CUST12380,Female,66,Bengaluru,38,Monthly,Standard,Fiber,UPI,1125.55,38669.52,298.3,1.0,0.0,8.0,10.0,No
CUST12381,Female,29,Mumbai,18,Quarterly,Basic,DSL,UPI,526.11,7679.64,79.7,1.0,1.0,8.0,20.0,No
CUST12382,Male,44,Pune,13,Monthly,Premium,DSL,Debit Card,1493.02,17371.89,75.0,1.0,0.0,6.0,15.0,No
CUST12383,Female,25,Bengaluru,2,Monthly,Premium,Fiber,Credit Card,1673.2,3203.05,,1.0,0.0,9.0,0.0,No
CUST12384,Male,42,Bengaluru,22,Monthly,Standard,DSL,Bank Transfer,922.45,17795.56,115.9,1.0,1.0,9.0,10.0,No
CUST12385,Male,63,Hyderabad,14,Monthly,Standard,,UPI,848.38,11915.21,8.4,1.0,0.0,8.0,0.0,No
CUST12386,Male,21,Pune,17,Monthly,Standard,DSL,Credit Card,1010.16,16232.85,,3.0,0.0,7.0,5.0,No
CUST12387,Male,50,Kolkata,3,Yearly,Basic,Fiber,Bank Transfer,910.29,2636.64,196.1,3.0,1.0,6.0,20.0,No
CUST12388,Female,18,Mumbai,17,Yearly,Premium,DSL,Cash,1284.52,21840.72,63.0,0.0,1.0,7.0,0.0,No
CUST12389,Male,36,Bengaluru,9,Yearly,Standard,Fiber,Cash,1098.61,10014.08,227.7,1.0,0.0,10.0,0.0,No
CUST12390,,48,Kochi,7,Yearly,Standard,Fiber,Bank Transfer,1235.9,7642.88,142.5,3.0,0.0,,10.0,No
CUST12391,Female,33,Mumbai,9,Monthly,Standard,DSL,Debit Card,1039.34,7743.55,169.2,2.0,0.0,9.0,5.0,No
CUST12392,Female,31,Ahmedabad,9,Yearly,,DSL,Cash,1570.36,13517.63,91.7,4.0,0.0,8.0,5.0,No
CUST12393,Female,70,Ahmedabad,34,Yearly,Standard,Fiber,Bank Transfer,1247.08,38751.19,176.7,0.0,1.0,8.0,10.0,No
CUST12394,Female,65,Kolkata,39,Yearly,Basic,DSL,Cash,672.96,23912.83,119.7,2.0,0.0,7.0,10.0,No
CUST12395,Male,22,Mumbai,22,Quarterly,Standard,Fiber,UPI,1257.55,25525.42,269.4,5.0,0.0,4.0,5.0,No
CUST12396,Male,58,Ahmedabad,54,Monthly,Premium,DSL,Cash,1586.67,81226.91,104.3,0.0,3.0,8.0,5.0,No
CUST12397,Male,43,Kolkata,16,Monthly,Standard,DSL,Debit Card,1044.22,12406.01,19.6,2.0,2.0,6.0,25.0,Yes
CUST12398,Male,45,Chennai,1,Monthly,Premium,Fiber,UPI,1632.22,1501.27,319.0,1.0,1.0,7.0,25.0,Yes
CUST12399,Female,19,Delhi,11,Yearly,Premium,Fiber,UPI,1666.03,16565.7,296.2,1.0,0.0,7.0,10.0,Yes
CUST12400,Male,67,Mumbai,19,Monthly,Standard,,Bank Transfer,836.65,14390.59,2.5,0.0,1.0,8.0,0.0,No
CUST12401,Female,23,Bengaluru,10,Yearly,Basic,Fiber,Credit Card,730.79,6427.92,120.3,4.0,0.0,7.0,5.0,No
CUST12402,Female,26,Hyderabad,21,Monthly,Basic,Fiber,Cash,944.47,15685.35,255.6,1.0,4.0,6.0,20.0,Yes
CUST12403,Male,50,Chennai,30,Quarterly,Standard,Fiber,UPI,1263.98,35698.22,82.6,0.0,2.0,9.0,5.0,No
CUST12404,Male,58,Delhi,10,Monthly,Standard,Fiber,Credit Card,1317.05,9776.45,187.5,2.0,0.0,7.0,25.0,No
CUST12405,Male,42,Hyderabad,48,Monthly,Standard,DSL,Credit Card,961.98,43628.68,105.4,4.0,0.0,6.0,5.0,No
CUST12406,Male,65,Delhi,65,Monthly,Standard,Fiber,Credit Card,1115.68,61521.99,141.4,5.0,2.0,4.0,15.0,No
CUST12407,Female,30,Pune,58,Quarterly,Basic,DSL,Debit Card,694.87,40697.05,96.4,1.0,1.0,7.0,0.0,No
CUST12408,Female,26,Jaipur,4,Monthly,Standard,Fiber,Debit Card,,5090.91,213.7,3.0,1.0,6.0,5.0,Yes
CUST12409,Male,70,Mumbai,14,Quarterly,Standard,DSL,UPI,1093.07,13692.79,124.0,6.0,0.0,3.0,10.0,No
CUST12410,Female,30,Delhi,24,Monthly,Basic,DSL,UPI,660.31,13763.03,,1.0,2.0,7.0,15.0,Yes
CUST12411,Female,48,Bengaluru,6,Yearly,Standard,Fiber,UPI,1275.94,7099.74,168.4,2.0,1.0,8.0,10.0,No
CUST12412,Female,58,Pune,7,Monthly,Premium,,Bank Transfer,1321.9,9938.26,7.3,5.0,1.0,8.0,0.0,Yes
CUST12413,Male,28,Kolkata,4,Quarterly,Standard,Fiber,Credit Card,1274.19,4413.04,228.3,3.0,0.0,6.0,20.0,No
CUST12414,Female,21,Jaipur,21,Monthly,Basic,,Credit Card,725.17,14738.91,155.9,5.0,1.0,5.0,10.0,Yes
CUST12415,Male,51,Mumbai,25,Quarterly,Standard,,Credit Card,671.2,17128.84,6.6,4.0,0.0,7.0,0.0,No
CUST12416,Male,55,Kochi,38,Monthly,Basic,,Bank Transfer,878.1,30890.52,152.9,1.0,0.0,7.0,5.0,No
CUST12417,Female,63,Bengaluru,28,Quarterly,Standard,DSL,UPI,1002.57,25936.47,88.1,1.0,0.0,7.0,10.0,No
CUST12418,Female,21,Chennai,31,Yearly,Basic,Fiber,UPI,957.41,28655.79,233.5,4.0,1.0,4.0,5.0,Yes
CUST12419,Male,55,Bengaluru,5,Monthly,Premium,Fiber,Debit Card,1609.73,6888.26,168.8,1.0,3.0,7.0,20.0,No
CUST12420,Female,36,Jaipur,24,Monthly,Basic,Fiber,Cash,990.3,,,2.0,0.0,8.0,5.0,No
CUST12421,Female,23,Chennai,19,Quarterly,Standard,,Debit Card,845.9,15011.82,7.6,3.0,1.0,6.0,10.0,No
CUST12422,Male,51,Pune,12,Quarterly,Basic,,UPI,555.5,7159.84,5.5,0.0,1.0,8.0,0.0,No
CUST12423,Male,35,Ahmedabad,15,Monthly,Premium,,Credit Card,1614.39,22305.43,158.3,2.0,1.0,7.0,5.0,No
CUST12424,Male,30,Bengaluru,25,Monthly,Standard,Fiber,Cash,1233.41,31189.64,175.2,3.0,2.0,7.0,,No
CUST12425,Male,58,Bengaluru,32,Monthly,Premium,Fiber,Debit Card,1501.18,48184.16,205.0,2.0,2.0,7.0,0.0,No
CUST12426,Female,40,Jaipur,60,Monthly,Standard,Fiber,Credit Card,1350.05,81007.65,113.2,1.0,0.0,6.0,0.0,No
CUST12427,Female,36,Delhi,26,,Standard,Fiber,Credit Card,1194.35,31011.18,62.1,3.0,1.0,7.0,0.0,No
CUST12428,Male,62,Bengaluru,34,Yearly,Premium,DSL,Cash,1496.01,49912.14,139.3,3.0,2.0,5.0,0.0,No
CUST12429,Male,28,Hyderabad,33,Monthly,Basic,DSL,Bank Transfer,871.27,27279.97,49.4,5.0,2.0,4.0,5.0,Yes
CUST12430,Male,18,Chennai,40,Quarterly,Standard,DSL,Debit Card,1049.37,42362.85,60.1,2.0,1.0,6.0,0.0,No
CUST12431,Female,41,Bengaluru,8,Yearly,Basic,DSL,UPI,670.32,4950.57,136.0,0.0,2.0,7.0,0.0,No
CUST12432,Male,24,Mumbai,21,Monthly,Standard,DSL,Debit Card,967.77,15213.98,73.9,4.0,1.0,5.0,,No
CUST12433,Female,42,Bengaluru,10,Quarterly,Premium,DSL,Credit Card,1414.02,13178.97,108.6,1.0,1.0,7.0,5.0,Yes
CUST12434,Male,38,Hyderabad,10,Yearly,Premium,Fiber,UPI,1626.67,15238.88,138.4,3.0,1.0,5.0,5.0,No
CUST12435,Male,32,,27,Monthly,Basic,Fiber,Bank Transfer,,24327.41,91.2,2.0,0.0,8.0,0.0,No
CUST12436,Male,18,Kochi,27,Monthly,Standard,Fiber,Credit Card,1290.39,33428.74,202.4,1.0,2.0,6.0,5.0,No
CUST12437,Female,29,Pune,26,Yearly,Standard,DSL,UPI,927.07,21703.07,134.5,4.0,0.0,5.0,10.0,No
CUST12438,Female,24,Mumbai,13,Yearly,Basic,,,,6603.01,3.9,0.0,0.0,6.0,5.0,No
CUST12439,Female,32,Jaipur,22,Monthly,Basic,DSL,UPI,799.25,17303.01,149.9,2.0,1.0,9.0,5.0,No
CUST12440,Male,38,Chennai,17,Monthly,Standard,,Bank Transfer,896.25,14140.94,5.5,3.0,3.0,4.0,10.0,No
CUST12441,Female,36,Bengaluru,26,Monthly,Premium,Fiber,Debit Card,1406.65,29224.92,237.7,1.0,2.0,7.0,20.0,No
CUST12442,Female,46,Jaipur,39,Monthly,Standard,DSL,Cash,1020.24,32456.35,107.5,2.0,0.0,8.0,20.0,Yes
CUST12443,Male,42,Kolkata,10,Monthly,Standard,DSL,Bank Transfer,1115.1,11942.62,56.8,2.0,1.0,6.0,0.0,Yes
CUST12444,Male,50,Kolkata,20,Quarterly,Standard,DSL,Bank Transfer,985.0,17259.69,79.4,4.0,,6.0,10.0,Yes
CUST12445,Female,66,Pune,34,Yearly,Standard,,Credit Card,755.1,25115.78,3.9,1.0,1.0,8.0,0.0,No
CUST12446,Female,49,Mumbai,5,Monthly,Premium,DSL,Credit Card,1495.11,5611.94,143.4,1.0,0.0,8.0,10.0,No
CUST12447,Female,66,Mumbai,36,Yearly,Standard,Fiber,Cash,1223.93,41504.08,85.6,2.0,0.0,8.0,5.0,No
CUST12448,Female,52,Pune,3,Monthly,,Fiber,UPI,918.44,2423.88,164.8,1.0,2.0,,5.0,No
CUST12449,Male,61,Mumbai,8,Monthly,Standard,DSL,Bank Transfer,998.3,6372.14,88.8,1.0,0.0,7.0,10.0,No
CUST12450,Male,55,Hyderabad,19,Monthly,Premium,,UPI,1144.83,19157.4,5.2,1.0,0.0,10.0,10.0,No
CUST12451,Male,43,Kolkata,16,Monthly,Standard,Fiber,UPI,1275.96,18743.6,219.2,3.0,1.0,8.0,10.0,Yes
CUST12452,Female,28,Kolkata,15,Monthly,Standard,DSL,UPI,1316.99,19886.67,55.9,2.0,0.0,,0.0,Yes
CUST12453,Female,52,Hyderabad,57,Yearly,Basic,DSL,UPI,620.38,31445.45,142.1,2.0,1.0,7.0,10.0,No
CUST12454,Male,25,Ahmedabad,8,Monthly,Basic,Fiber,Cash,981.62,7294.68,,0.0,0.0,8.0,15.0,No
CUST12455,Male,63,Ahmedabad,27,Quarterly,Premium,Fiber,Bank Transfer,1586.3,42156.52,216.4,0.0,1.0,8.0,0.0,No
CUST12456,Female,31,Pune,59,Monthly,Basic,Fiber,Debit Card,925.37,54847.07,225.6,2.0,1.0,9.0,0.0,No
CUST12457,,27,Mumbai,35,Monthly,Basic,Fiber,Bank Transfer,895.22,26516.72,240.9,2.0,0.0,7.0,15.0,No
CUST12458,Male,19,Mumbai,25,Quarterly,Standard,Fiber,Debit Card,1375.62,32718.71,164.0,3.0,2.0,6.0,5.0,No
CUST12459,Male,63,Delhi,23,,Premium,Fiber,Bank Transfer,,31942.24,175.0,4.0,2.0,6.0,10.0,No
CUST12460,Male,26,Bengaluru,15,Monthly,Basic,Fiber,Bank Transfer,851.88,12737.84,224.6,0.0,1.0,7.0,5.0,No
CUST12461,Female,20,Mumbai,14,Quarterly,Premium,DSL,UPI,1456.09,15643.63,79.4,4.0,1.0,5.0,25.0,No
CUST12462,Female,38,Mumbai,6,Yearly,Basic,DSL,Credit Card,795.4,4364.72,53.0,2.0,1.0,8.0,20.0,No
CUST12463,Female,43,Hyderabad,38,Quarterly,Premium,DSL,Debit Card,1556.79,58649.17,139.8,1.0,1.0,7.0,0.0,No
CUST12464,Female,25,Jaipur,7,Monthly,Premium,Fiber,Cash,1639.33,10757.29,219.5,1.0,1.0,6.0,5.0,Yes
CUST12465,Female,65,Bengaluru,19,Quarterly,Basic,,Debit Card,568.04,9779.98,,1.0,0.0,8.0,5.0,No
CUST12466,Female,19,Kolkata,16,Monthly,Basic,DSL,Bank Transfer,714.66,10781.03,65.8,0.0,0.0,8.0,0.0,No
CUST12467,Male,23,Pune,23,Quarterly,Basic,,Bank Transfer,591.0,13365.16,9.3,2.0,0.0,9.0,5.0,No
CUST12468,Male,45,Bengaluru,30,Monthly,Standard,Fiber,Debit Card,1142.92,28165.34,140.8,1.0,1.0,,15.0,No
CUST12469,Female,70,Jaipur,14,Monthly,Basic,DSL,Bank Transfer,766.17,8825.46,42.2,6.0,0.0,6.0,15.0,No
CUST12470,Male,46,Chennai,8,Quarterly,Basic,DSL,Credit Card,732.56,4414.03,89.9,1.0,2.0,9.0,20.0,No
CUST12471,Female,43,Delhi,12,Monthly,Basic,Fiber,Credit Card,821.4,9750.66,154.3,3.0,0.0,8.0,0.0,Yes
CUST12472,Male,42,Kolkata,10,Monthly,Standard,Fiber,Bank Transfer,1324.69,10687.93,257.8,0.0,1.0,8.0,15.0,No
CUST12473,Female,29,Mumbai,60,Yearly,Basic,DSL,UPI,671.63,37914.31,113.4,3.0,0.0,6.0,5.0,No
CUST12474,Male,22,Pune,44,Yearly,Premium,Fiber,Credit Card,1568.48,69945.73,187.0,3.0,1.0,8.0,0.0,No
CUST12475,Male,51,Bengaluru,6,Monthly,Premium,Fiber,Debit Card,1473.21,8266.5,257.2,3.0,1.0,8.0,5.0,No
CUST12476,Female,65,Ahmedabad,16,Monthly,Standard,Fiber,Credit Card,1186.56,15695.48,184.4,3.0,0.0,5.0,15.0,No
CUST12477,Female,54,Hyderabad,9,Monthly,Standard,DSL,Cash,1084.69,9391.85,140.7,1.0,0.0,7.0,5.0,No
CUST12478,Male,32,Pune,12,Monthly,Standard,,Cash,777.46,7034.97,4.7,2.0,0.0,6.0,25.0,No
CUST12479,Male,61,Mumbai,13,Yearly,Standard,DSL,Credit Card,904.48,11544.88,81.6,3.0,2.0,5.0,10.0,No
CUST12480,Female,53,Pune,10,Quarterly,Standard,DSL,Debit Card,1020.0,9553.38,162.7,4.0,1.0,7.0,5.0,Yes
CUST12481,Male,32,Kolkata,35,Monthly,Standard,Fiber,Bank Transfer,1187.46,41804.59,207.7,5.0,0.0,6.0,0.0,No
CUST12482,Female,60,Hyderabad,25,Monthly,Standard,DSL,Credit Card,1031.19,25179.79,103.4,2.0,3.0,5.0,0.0,No
CUST12483,Female,65,Pune,24,Quarterly,Standard,Fiber,UPI,1326.82,28299.98,197.5,2.0,1.0,,10.0,No
CUST12484,Male,40,Hyderabad,47,Quarterly,Basic,DSL,Bank Transfer,776.79,32547.6,88.8,0.0,2.0,8.0,10.0,No
CUST12485,Female,23,Jaipur,34,Quarterly,Basic,Fiber,Bank Transfer,920.51,28991.25,187.2,0.0,0.0,9.0,5.0,No
CUST12486,Male,63,Hyderabad,20,Monthly,Basic,Fiber,UPI,926.4,17625.3,178.9,4.0,1.0,7.0,5.0,No
CUST12487,Male,67,Ahmedabad,24,Monthly,Standard,Fiber,Bank Transfer,1225.89,25134.0,210.5,2.0,2.0,7.0,15.0,Yes
CUST12488,Female,61,Ahmedabad,37,Monthly,Standard,DSL,Debit Card,1014.55,37602.04,120.1,1.0,,6.0,0.0,No
CUST12489,Male,60,Hyderabad,36,Monthly,Standard,,UPI,775.15,24309.3,6.9,6.0,1.0,5.0,10.0,Yes
CUST12490,Female,62,Mumbai,2,Monthly,Standard,Fiber,Debit Card,1397.71,2033.11,224.9,4.0,1.0,6.0,10.0,No
CUST12491,Female,38,Hyderabad,27,Yearly,Premium,Fiber,UPI,1588.3,42686.79,161.1,2.0,0.0,5.0,0.0,No
CUST12492,Female,40,Ahmedabad,21,Monthly,Basic,DSL,UPI,751.73,12045.59,151.2,0.0,2.0,8.0,20.0,No
CUST12493,Male,60,Mumbai,31,Yearly,Standard,DSL,Bank Transfer,1053.62,28375.63,92.1,1.0,1.0,5.0,10.0,No
CUST12494,Female,33,Chennai,4,Monthly,Standard,Fiber,Cash,1139.44,5036.77,139.5,0.0,0.0,9.0,0.0,No
CUST12495,Male,64,Ahmedabad,39,Monthly,Standard,Fiber,UPI,1214.28,41008.47,72.6,3.0,1.0,6.0,15.0,No
CUST12496,Female,70,Delhi,32,Monthly,Standard,Fiber,Cash,1097.68,28672.78,167.5,1.0,2.0,6.0,20.0,No
CUST12497,Female,32,Pune,15,Monthly,Premium,DSL,UPI,1507.27,19363.68,78.2,1.0,1.0,7.0,15.0,Yes
CUST12498,Female,42,Mumbai,54,Yearly,Basic,Fiber,UPI,879.51,44822.02,213.6,0.0,0.0,7.0,5.0,No
CUST12499,Male,53,,8,Monthly,Premium,Fiber,UPI,1690.26,11225.51,186.2,5.0,0.0,5.0,25.0,Yes
CUST12500,Male,28,Ahmedabad,23,Monthly,Premium,Fiber,UPI,1641.39,38287.84,141.8,1.0,1.0,8.0,0.0,Yes
CUST12501,Female,68,Bengaluru,13,Yearly,Standard,DSL,Credit Card,1081.5,12945.59,110.2,0.0,1.0,6.0,5.0,No
CUST12502,Female,32,Mumbai,11,Monthly,Standard,,Cash,786.5,9406.29,0.5,4.0,0.0,6.0,0.0,Yes
CUST12503,Male,21,Ahmedabad,19,Monthly,Standard,,UPI,855.62,15526.57,3.6,0.0,1.0,10.0,5.0,No
CUST12504,Male,38,Delhi,4,Monthly,Standard,DSL,Credit Card,1110.45,4213.53,170.8,1.0,0.0,7.0,20.0,No
CUST12505,Male,30,Kochi,32,Monthly,Premium,DSL,Bank Transfer,1459.32,,168.9,1.0,2.0,7.0,15.0,No
CUST12506,Female,39,Kochi,72,Monthly,Basic,Fiber,Credit Card,791.39,48102.05,157.4,6.0,0.0,6.0,15.0,No
CUST12507,Male,36,Mumbai,8,Monthly,Basic,DSL,Debit Card,828.84,6231.87,51.5,2.0,1.0,9.0,5.0,Yes
CUST12508,Female,51,Bengaluru,47,Yearly,Basic,Fiber,Credit Card,960.47,36237.53,231.4,2.0,1.0,8.0,20.0,No
CUST12509,Male,31,Pune,38,Yearly,Standard,DSL,UPI,929.95,33617.49,55.9,1.0,1.0,7.0,5.0,No
CUST12510,Female,21,Hyderabad,6,Monthly,Basic,,Bank Transfer,560.07,2846.27,4.0,2.0,2.0,7.0,0.0,Yes
CUST12511,Female,65,Bengaluru,8,Monthly,Premium,,UPI,1515.22,10965.65,135.0,1.0,1.0,7.0,10.0,No
CUST12512,Female,70,Pune,23,Monthly,Standard,Fiber,UPI,1152.03,25025.57,290.0,1.0,1.0,8.0,5.0,No
CUST12513,Male,69,Bengaluru,31,Quarterly,Premium,DSL,Credit Card,1344.0,41525.79,82.8,0.0,2.0,7.0,0.0,No
CUST12514,Male,63,Jaipur,40,Monthly,Basic,,,464.02,14061.46,10.5,2.0,1.0,9.0,20.0,No
CUST12515,Male,44,Bengaluru,19,Yearly,Basic,Fiber,Debit Card,891.29,15124.62,173.9,0.0,1.0,6.0,10.0,No
CUST12516,Female,46,Bengaluru,21,Quarterly,Basic,DSL,Credit Card,824.45,14922.27,124.5,1.0,0.0,8.0,20.0,No
CUST12517,Female,64,Mumbai,6,Monthly,Basic,Fiber,Debit Card,813.02,4618.19,145.4,1.0,3.0,7.0,10.0,No
CUST12518,Male,45,Kochi,47,Quarterly,Standard,DSL,Debit Card,963.62,45132.01,81.3,2.0,1.0,4.0,0.0,No
CUST12519,Female,52,Pune,39,Monthly,Premium,Fiber,Credit Card,,61722.58,173.4,5.0,0.0,4.0,0.0,No
CUST12520,Female,25,Ahmedabad,28,Monthly,Standard,Fiber,Cash,1255.01,,142.2,2.0,0.0,9.0,20.0,No
CUST12521,Female,33,Delhi,20,Monthly,Standard,DSL,Cash,1190.3,23446.44,67.7,4.0,2.0,6.0,0.0,No
CUST12522,Male,59,Delhi,47,Monthly,Standard,Fiber,Debit Card,1207.03,51900.45,253.3,1.0,0.0,8.0,10.0,No
CUST12523,Female,53,Mumbai,8,Quarterly,Basic,Fiber,UPI,846.02,6233.97,211.1,1.0,0.0,9.0,0.0,No
CUST12524,Male,47,Hyderabad,24,Quarterly,Standard,DSL,Credit Card,986.29,21108.81,56.9,3.0,1.0,6.0,10.0,No
CUST12525,Male,35,Chennai,61,Monthly,Basic,DSL,UPI,859.77,52207.43,108.1,4.0,1.0,8.0,0.0,Yes
CUST12526,Male,19,Pune,8,Yearly,Premium,Fiber,Credit Card,1498.97,12600.54,132.2,0.0,5.0,9.0,0.0,No
CUST12527,Male,66,Mumbai,70,Monthly,Standard,DSL,UPI,1065.51,66573.98,68.3,5.0,2.0,6.0,10.0,No
CUST12528,Male,30,Kochi,37,Monthly,Standard,DSL,Bank Transfer,1155.41,43281.94,142.1,1.0,2.0,7.0,0.0,No
CUST12529,Female,21,Mumbai,32,Monthly,Standard,DSL,UPI,1037.33,29782.87,132.1,1.0,0.0,,10.0,No
CUST12530,Male,43,Kochi,46,Quarterly,Basic,DSL,Cash,663.51,26012.4,118.7,0.0,2.0,8.0,15.0,No
CUST12531,Male,42,Bengaluru,41,Yearly,Standard,Fiber,UPI,1242.34,46435.09,224.9,2.0,4.0,6.0,10.0,No
CUST12532,Male,47,Hyderabad,6,Quarterly,Premium,Fiber,Debit Card,1608.32,9890.83,180.6,3.0,1.0,6.0,0.0,Yes
CUST12533,Female,28,Delhi,5,Yearly,Premium,Fiber,Cash,1637.63,8007.98,151.0,1.0,0.0,6.0,10.0,No
CUST12534,Female,24,Hyderabad,14,Monthly,Basic,Fiber,UPI,946.29,11120.29,272.1,2.0,0.0,8.0,20.0,No
CUST12535,Female,48,Chennai,26,Monthly,Basic,Fiber,Cash,941.42,23338.98,118.2,0.0,0.0,8.0,10.0,No
CUST12536,Female,61,Hyderabad,42,Monthly,Standard,Fiber,Credit Card,1223.68,46831.73,202.0,3.0,0.0,8.0,10.0,No
CUST12537,Male,27,Hyderabad,17,Quarterly,Premium,DSL,Cash,1504.16,21796.58,82.5,2.0,0.0,8.0,15.0,No
CUST12538,Male,56,Kolkata,11,Monthly,Premium,DSL,Cash,1557.93,14597.27,64.2,1.0,1.0,6.0,15.0,No
CUST12539,Female,30,Pune,35,Yearly,Standard,,UPI,787.33,27046.58,7.2,1.0,1.0,6.0,5.0,No
CUST12540,Female,48,Ahmedabad,17,Monthly,Standard,Fiber,Bank Transfer,1178.75,15189.8,272.9,2.0,0.0,7.0,25.0,No
CUST12541,Female,24,Mumbai,27,Monthly,Premium,Fiber,UPI,1663.5,45178.46,154.2,6.0,,4.0,0.0,No
CUST12542,Female,66,Chennai,21,Monthly,Basic,Fiber,UPI,894.17,14693.21,195.9,1.0,3.0,7.0,25.0,No
CUST12543,Male,59,Chennai,12,Quarterly,Premium,Fiber,UPI,1498.9,17835.8,139.5,2.0,1.0,6.0,0.0,No
CUST12544,Female,59,Delhi,12,Monthly,Basic,DSL,UPI,776.63,8430.45,115.3,0.0,0.0,9.0,5.0,No
CUST12545,Female,53,Hyderabad,8,Monthly,Basic,Fiber,Debit Card,860.69,5819.16,117.7,4.0,0.0,7.0,20.0,No
CUST12546,Female,37,Delhi,43,Monthly,Basic,Fiber,Credit Card,1069.63,45775.05,273.2,3.0,1.0,7.0,0.0,No
CUST12547,Female,21,Bengaluru,15,Quarterly,Standard,Fiber,Bank Transfer,1279.46,19977.07,167.2,3.0,0.0,6.0,0.0,No
CUST12548,Female,24,Mumbai,11,,Premium,Fiber,Credit Card,1692.77,15561.15,103.8,6.0,0.0,6.0,10.0,Yes
CUST12549,Female,18,Bengaluru,4,Quarterly,Standard,Fiber,Cash,1203.33,4108.89,237.1,3.0,2.0,7.0,10.0,Yes
CUST12550,Female,61,Pune,3,Monthly,Basic,Fiber,UPI,924.84,2955.24,217.0,1.0,2.0,7.0,0.0,No
CUST12551,Male,62,Pune,8,Yearly,Basic,Fiber,UPI,872.61,6347.14,200.7,4.0,1.0,7.0,5.0,No
CUST12552,Male,59,Kochi,26,Yearly,Standard,Fiber,Bank Transfer,1132.95,28750.07,143.8,1.0,0.0,7.0,5.0,No
CUST12553,Male,64,Kolkata,21,Monthly,Standard,Fiber,Bank Transfer,1127.06,23838.32,157.8,2.0,0.0,8.0,0.0,No
CUST12554,Male,30,Bengaluru,16,Monthly,Standard,DSL,Bank Transfer,1220.93,18285.97,61.0,1.0,0.0,7.0,5.0,No
CUST12555,Male,39,Jaipur,8,Monthly,Basic,Fiber,Credit Card,931.75,7642.21,201.2,3.0,1.0,9.0,0.0,No
CUST12556,Male,38,Ahmedabad,4,Monthly,Standard,Fiber,UPI,1094.18,3731.18,150.9,1.0,0.0,8.0,0.0,No
CUST12557,Female,39,Hyderabad,12,Yearly,Premium,Fiber,UPI,1676.92,18436.5,220.9,1.0,2.0,8.0,10.0,No
CUST12558,Female,45,,17,Quarterly,Standard,Fiber,Credit Card,1409.85,19902.12,226.4,1.0,0.0,7.0,20.0,Yes
CUST12559,Male,26,Kochi,33,Yearly,Standard,Fiber,Credit Card,1077.15,31983.0,279.7,7.0,3.0,4.0,10.0,No
CUST12560,Female,43,Chennai,6,Monthly,Premium,Fiber,Credit Card,1648.02,9950.75,183.6,2.0,0.0,7.0,0.0,No
CUST12561,Male,26,Jaipur,16,Quarterly,Standard,Fiber,Debit Card,1110.19,15487.74,220.3,2.0,1.0,5.0,10.0,Yes
